0,43,1,5,3,19,10,11,7,9,18,Sat Dec 17 18:29:17 2022
0,122,0,0,1,9,17,11,13,14,7,Sat Dec 17 18:29:17 2022
0,102,0,5,18,15,1,2,19,4,9,Sat Dec 17 18:29:17 2022
0,200,0,3,7,0,10,18,1,15,6,Sat Dec 17 18:29:18 2022
0,18,1,2,0,16,6,8,9,19,13,Sat Dec 17 18:29:18 2022
0,124,0,11,14,1,2,9,4,15,7,Sat Dec 17 18:29:18 2022
0,152,0,16,14,18,8,19,2,15,4,Sat Dec 17 18:29:18 2022
0,139,1,18,5,8,10,12,0,6,19,Sat Dec 17 18:29:18 2022
0,73,1,0,15,18,13,10,9,8,14,Sat Dec 17 18:29:18 2022
0,249,0,10,11,6,8,12,13,17,7,Sat Dec 17 18:29:18 2022
0,164,0,19,13,5,14,2,16,17,8,Sat Dec 17 18:29:18 2022
0,25,1,7,9,4,16,13,15,17,10,Sat Dec 17 18:29:18 2022
0,172,0,5,3,18,15,9,0,16,14,Sat Dec 17 18:29:18 2022
0,243,0,14,0,15,9,5,18,19,6,Sat Dec 17 18:29:18 2022
0,167,1,15,2,10,6,5,7,3,11,Sat Dec 17 18:29:18 2022
0,104,1,11,5,12,0,17,2,13,1,Sat Dec 17 18:29:18 2022
0,11,0,12,8,18,9,14,11,10,13,Sat Dec 17 18:29:18 2022
0,213,0,3,7,14,4,19,2,16,6,Sat Dec 17 18:29:18 2022
0,165,1,13,1,3,11,18,0,12,4,Sat Dec 17 18:29:18 2022
0,155,0,12,5,14,8,9,13,4,18,Sat Dec 17 18:29:19 2022
0,197,0,9,5,0,12,16,1,13,2,Sat Dec 17 18:29:19 2022
0,167,0,19,12,17,8,13,2,0,11,Sat Dec 17 18:29:19 2022
0,66,1,8,14,1,3,19,10,11,9,Sat Dec 17 18:29:19 2022
0,208,0,13,18,10,16,6,19,3,5,Sat Dec 17 18:29:19 2022
0,171,0,7,18,11,4,1,10,13,6,Sat Dec 17 18:29:19 2022
0,211,1,2,7,17,18,15,9,16,10,Sat Dec 17 18:29:19 2022
0,253,1,0,3,14,15,5,10,16,1,Sat Dec 17 18:29:19 2022
0,107,1,3,13,7,9,16,1,11,14,Sat Dec 17 18:29:19 2022
0,69,1,0,13,2,7,14,17,8,12,Sat Dec 17 18:29:19 2022
0,137,0,6,2,13,1,15,3,8,7,Sat Dec 17 18:29:19 2022
0,77,1,8,16,7,18,0,14,2,3,Sat Dec 17 18:29:19 2022
0,199,0,17,4,5,2,16,11,15,18,Sat Dec 17 18:29:19 2022
0,54,1,16,13,11,7,17,12,4,19,Sat Dec 17 18:29:19 2022
0,114,0,10,1,7,11,4,0,6,3,Sat Dec 17 18:29:19 2022
0,26,1,4,8,6,5,18,9,12,17,Sat Dec 17 18:29:19 2022
0,200,0,0,8,10,7,1,19,2,17,Sat Dec 17 18:29:20 2022
0,178,0,1,16,9,10,17,13,4,8,Sat Dec 17 18:29:20 2022
0,275,1,11,16,3,0,7,2,12,9,Sat Dec 17 18:29:20 2022
0,82,0,10,2,5,14,19,9,3,0,Sat Dec 17 18:29:20 2022
0,80,0,1,12,10,5,8,16,19,14,Sat Dec 17 18:29:20 2022
0,53,1,16,12,6,13,1,9,17,2,Sat Dec 17 18:29:20 2022
0,198,1,2,4,18,14,8,10,16,13,Sat Dec 17 18:29:20 2022
0,255,0,16,13,12,2,0,10,18,7,Sat Dec 17 18:29:20 2022
0,250,1,3,1,4,12,7,18,19,5,Sat Dec 17 18:29:20 2022
0,130,1,2,16,10,0,7,4,5,3,Sat Dec 17 18:29:20 2022
0,10,1,17,7,11,18,2,19,16,9,Sat Dec 17 18:29:20 2022
0,135,0,3,0,1,8,9,17,15,2,Sat Dec 17 18:29:20 2022
0,214,1,8,1,18,5,19,15,3,11,Sat Dec 17 18:29:20 2022
0,47,0,0,5,9,11,19,8,2,13,Sat Dec 17 18:29:20 2022
0,186,1,10,12,19,2,15,13,4,11,Sat Dec 17 18:29:20 2022
0,261,0,19,16,5,1,8,18,4,17,Sat Dec 17 18:29:20 2022
0,276,0,10,16,6,13,7,18,9,19,Sat Dec 17 18:29:21 2022
0,23,0,8,9,12,2,3,7,19,13,Sat Dec 17 18:29:21 2022
0,209,0,2,10,5,11,4,0,1,13,Sat Dec 17 18:29:21 2022
0,148,1,10,16,3,11,15,12,2,17,Sat Dec 17 18:29:21 2022
0,186,0,18,7,16,19,6,10,11,1,Sat Dec 17 18:29:21 2022
0,269,1,6,5,10,17,8,18,9,13,Sat Dec 17 18:29:21 2022
0,112,0,5,18,3,0,16,10,13,19,Sat Dec 17 18:29:21 2022
0,297,1,19,16,11,13,14,4,18,7,Sat Dec 17 18:29:21 2022
0,98,0,18,19,3,1,7,2,9,12,Sat Dec 17 18:29:21 2022
0,198,0,17,18,10,9,19,4,5,8,Sat Dec 17 18:29:21 2022
0,82,1,6,13,9,16,17,4,10,0,Sat Dec 17 18:29:21 2022
0,161,0,10,11,4,5,18,3,6,8,Sat Dec 17 18:29:21 2022
0,189,1,1,9,5,19,10,18,14,6,Sat Dec 17 18:29:21 2022
0,244,0,16,10,2,1,7,4,11,5,Sat Dec 17 18:29:21 2022
0,179,1,3,18,11,19,0,6,2,10,Sat Dec 17 18:29:21 2022
0,173,1,16,1,9,0,13,14,19,18,Sat Dec 17 18:29:21 2022
0,284,1,16,17,14,8,7,3,6,9,Sat Dec 17 18:29:22 2022
0,172,1,5,3,1,15,13,6,16,4,Sat Dec 17 18:29:22 2022
0,105,1,1,6,18,19,3,8,7,12,Sat Dec 17 18:29:22 2022
0,200,0,9,13,15,5,17,3,1,7,Sat Dec 17 18:29:22 2022
0,44,1,2,12,13,6,9,16,14,5,Sat Dec 17 18:29:22 2022
0,66,0,14,16,0,3,4,8,17,7,Sat Dec 17 18:29:22 2022
0,13,0,9,12,4,1,18,5,13,8,Sat Dec 17 18:29:22 2022
0,85,1,7,10,11,12,14,2,9,1,Sat Dec 17 18:29:22 2022
0,71,1,10,17,19,6,7,9,13,8,Sat Dec 17 18:29:22 2022
0,258,1,12,9,7,5,19,6,4,8,Sat Dec 17 18:29:22 2022
0,143,0,8,16,14,4,5,19,12,1,Sat Dec 17 18:29:22 2022
0,264,1,11,14,18,2,5,13,6,1,Sat Dec 17 18:29:22 2022
0,130,1,6,18,8,11,1,7,13,17,Sat Dec 17 18:29:22 2022
0,128,1,19,7,6,9,10,5,14,3,Sat Dec 17 18:29:22 2022
0,165,0,19,9,16,15,3,8,1,4,Sat Dec 17 18:29:22 2022
0,286,1,7,15,3,8,11,17,1,16,Sat Dec 17 18:29:22 2022
0,84,1,6,5,10,16,11,17,0,15,Sat Dec 17 18:29:23 2022
0,181,1,13,8,15,12,1,7,3,5,Sat Dec 17 18:29:23 2022
0,161,1,14,15,9,13,3,16,2,1,Sat Dec 17 18:29:23 2022
0,193,0,16,14,10,7,8,5,6,15,Sat Dec 17 18:29:23 2022
0,217,1,7,17,19,12,14,1,4,6,Sat Dec 17 18:29:23 2022
0,187,1,13,11,10,18,8,2,6,9,Sat Dec 17 18:29:23 2022
0,143,0,16,0,4,15,9,8,12,13,Sat Dec 17 18:29:23 2022
0,47,0,0,13,3,4,10,19,18,11,Sat Dec 17 18:29:23 2022
0,236,1,18,6,11,5,3,7,15,4,Sat Dec 17 18:29:23 2022
0,226,1,8,6,17,13,5,12,15,11,Sat Dec 17 18:29:23 2022
0,38,1,17,19,9,13,16,4,11,7,Sat Dec 17 18:29:23 2022
0,267,1,0,17,16,13,5,8,3,2,Sat Dec 17 18:29:23 2022
0,175,0,4,15,16,9,11,3,17,12,Sat Dec 17 18:29:23 2022
0,31,0,12,10,3,2,8,6,13,1,Sat Dec 17 18:29:23 2022
0,115,1,11,16,0,13,6,19,14,18,Sat Dec 17 18:29:23 2022
0,62,1,11,14,18,7,5,6,8,9,Sat Dec 17 18:29:23 2022
0,53,0,7,6,13,16,10,19,17,18,Sat Dec 17 18:29:24 2022
0,225,1,19,4,0,7,12,6,2,18,Sat Dec 17 18:29:24 2022
0,26,0,0,5,7,17,10,18,4,19,Sat Dec 17 18:29:24 2022
0,210,0,2,13,5,7,12,19,0,6,Sat Dec 17 18:29:24 2022
0,287,1,19,3,5,18,9,12,10,17,Sat Dec 17 18:29:24 2022
0,230,1,14,9,13,12,2,6,3,10,Sat Dec 17 18:29:24 2022
0,296,0,1,17,8,7,5,16,0,13,Sat Dec 17 18:29:24 2022
0,138,1,16,11,6,19,12,18,3,9,Sat Dec 17 18:29:24 2022
0,23,1,16,12,6,15,5,13,9,2,Sat Dec 17 18:29:24 2022
0,31,1,14,17,8,2,7,12,11,9,Sat Dec 17 18:29:24 2022
0,213,0,11,9,19,14,13,18,4,5,Sat Dec 17 18:29:24 2022
0,280,1,19,10,13,16,18,12,7,14,Sat Dec 17 18:29:24 2022
0,288,1,6,1,3,8,12,16,0,7,Sat Dec 17 18:29:24 2022
0,93,0,3,9,18,15,19,17,6,5,Sat Dec 17 18:29:24 2022
0,234,0,9,4,3,11,17,12,7,14,Sat Dec 17 18:29:24 2022
0,88,1,12,17,3,16,18,4,9,15,Sat Dec 17 18:29:24 2022
0,28,1,16,3,19,8,12,7,11,0,Sat Dec 17 18:29:25 2022
0,65,1,2,7,5,4,3,19,12,10,Sat Dec 17 18:29:25 2022
0,46,0,17,0,3,18,2,16,5,6,Sat Dec 17 18:29:25 2022
0,255,0,13,9,14,3,10,5,4,19,Sat Dec 17 18:29:25 2022
0,73,1,2,9,3,15,8,4,16,0,Sat Dec 17 18:29:25 2022
0,253,1,17,16,15,10,18,3,2,7,Sat Dec 17 18:29:25 2022
0,42,0,5,8,12,13,11,9,10,2,Sat Dec 17 18:29:25 2022
0,161,1,15,4,11,0,2,9,3,5,Sat Dec 17 18:29:25 2022
0,160,1,13,19,10,7,1,18,8,12,Sat Dec 17 18:29:25 2022
0,254,0,10,17,3,2,15,16,12,18,Sat Dec 17 18:29:25 2022
0,236,1,9,4,2,19,5,12,14,17,Sat Dec 17 18:29:25 2022
0,164,1,5,11,4,16,6,0,13,3,Sat Dec 17 18:29:25 2022
0,15,0,5,13,1,11,6,18,12,4,Sat Dec 17 18:29:25 2022
0,132,1,19,1,8,9,15,4,7,13,Sat Dec 17 18:29:25 2022
0,175,0,13,15,3,1,16,4,7,17,Sat Dec 17 18:29:25 2022
0,128,0,4,9,17,1,13,10,6,15,Sat Dec 17 18:29:25 2022
0,43,1,18,13,16,10,19,6,2,8,Sat Dec 17 18:29:26 2022
0,137,1,18,0,1,6,17,9,12,8,Sat Dec 17 18:29:26 2022
0,98,1,7,11,6,1,12,19,0,13,Sat Dec 17 18:29:26 2022
0,195,0,5,2,3,15,19,16,6,13,Sat Dec 17 18:29:26 2022
0,286,0,10,7,17,5,15,0,12,18,Sat Dec 17 18:29:26 2022
0,219,0,8,9,11,16,1,12,0,13,Sat Dec 17 18:29:26 2022
0,226,0,18,7,16,13,5,12,15,4,Sat Dec 17 18:29:26 2022
0,138,0,3,7,12,5,8,4,15,17,Sat Dec 17 18:29:26 2022
0,234,0,14,7,18,17,11,8,5,15,Sat Dec 17 18:29:26 2022
0,102,1,18,3,4,19,13,8,11,14,Sat Dec 17 18:29:26 2022
0,200,0,1,8,12,15,7,6,5,14,Sat Dec 17 18:29:26 2022
0,2,0,4,17,3,18,16,2,1,10,Sat Dec 17 18:29:26 2022
0,62,0,14,17,1,15,9,5,6,13,Sat Dec 17 18:29:26 2022
0,187,1,5,10,19,7,17,11,3,1,Sat Dec 17 18:29:26 2022
0,3,1,5,1,18,17,3,13,16,6,Sat Dec 17 18:29:26 2022
0,223,0,16,11,3,7,10,0,15,5,Sat Dec 17 18:29:26 2022
0,266,0,11,18,19,9,17,8,1,15,Sat Dec 17 18:29:27 2022
0,180,0,19,10,16,7,5,9,14,11,Sat Dec 17 18:29:27 2022
0,41,1,8,2,6,19,10,12,7,16,Sat Dec 17 18:29:27 2022
0,50,0,11,5,16,0,19,1,4,8,Sat Dec 17 18:29:27 2022
0,83,0,1,19,12,3,8,2,14,0,Sat Dec 17 18:29:27 2022
0,69,1,4,8,9,1,0,15,14,16,Sat Dec 17 18:29:27 2022
0,213,1,5,2,14,12,18,9,1,11,Sat Dec 17 18:29:27 2022
0,133,0,2,8,5,6,18,19,14,0,Sat Dec 17 18:29:27 2022
0,53,1,14,7,17,2,18,9,12,3,Sat Dec 17 18:29:27 2022
0,5,1,16,8,3,13,10,18,7,12,Sat Dec 17 18:29:27 2022
0,283,1,5,6,17,3,15,19,18,9,Sat Dec 17 18:29:27 2022
0,201,1,14,6,19,8,17,13,11,0,Sat Dec 17 18:29:27 2022
0,3,0,3,14,8,7,11,10,1,15,Sat Dec 17 18:29:27 2022
0,286,1,6,17,5,13,1,2,11,7,Sat Dec 17 18:29:27 2022
0,119,1,17,14,1,13,5,7,18,19,Sat Dec 17 18:29:27 2022
0,202,0,11,3,10,12,1,18,17,5,Sat Dec 17 18:29:27 2022
0,113,1,1,6,7,16,0,14,17,12,Sat Dec 17 18:29:28 2022
0,77,0,8,1,3,10,19,0,6,4,Sat Dec 17 18:29:28 2022
0,123,0,15,8,5,7,19,18,9,1,Sat Dec 17 18:29:28 2022
0,151,0,1,6,10,8,2,16,19,17,Sat Dec 17 18:29:28 2022
0,85,0,14,1,10,0,2,8,6,3,Sat Dec 17 18:29:28 2022
0,282,0,17,11,8,7,10,18,2,9,Sat Dec 17 18:29:28 2022
0,60,0,3,15,9,19,0,11,4,8,Sat Dec 17 18:29:28 2022
0,297,0,1,10,6,9,2,13,0,18,Sat Dec 17 18:29:28 2022
0,204,1,19,5,9,17,8,0,1,12,Sat Dec 17 18:29:28 2022
0,287,0,2,17,4,6,10,16,1,7,Sat Dec 17 18:29:28 2022
0,84,0,17,3,15,16,7,4,18,19,Sat Dec 17 18:29:28 2022
0,248,1,0,3,19,6,2,12,16,13,Sat Dec 17 18:29:28 2022
0,255,1,2,19,7,15,5,18,10,0,Sat Dec 17 18:29:28 2022
0,211,0,8,7,1,6,16,18,4,0,Sat Dec 17 18:29:28 2022
0,154,1,15,9,7,5,2,14,18,19,Sat Dec 17 18:29:28 2022
0,94,0,19,6,13,16,2,12,9,3,Sat Dec 17 18:29:28 2022
0,86,1,1,6,2,0,16,5,12,3,Sat Dec 17 18:29:29 2022
0,0,1,14,13,2,6,11,9,8,1,Sat Dec 17 18:29:29 2022
0,174,0,16,18,3,6,8,19,14,11,Sat Dec 17 18:29:29 2022
0,128,1,10,12,4,13,2,8,1,15,Sat Dec 17 18:29:29 2022
0,67,0,10,9,4,5,7,6,11,8,Sat Dec 17 18:29:29 2022
0,62,0,5,15,16,9,2,14,6,11,Sat Dec 17 18:29:29 2022
0,268,1,9,12,11,5,7,18,19,2,Sat Dec 17 18:29:29 2022
0,197,0,15,7,4,1,17,9,16,2,Sat Dec 17 18:29:29 2022
0,208,0,7,6,5,1,2,3,14,15,Sat Dec 17 18:29:29 2022
0,163,1,7,18,0,11,14,19,8,9,Sat Dec 17 18:29:29 2022
0,98,1,16,3,17,0,9,10,12,14,Sat Dec 17 18:29:29 2022
0,19,0,13,11,10,17,9,4,18,5,Sat Dec 17 18:29:29 2022
0,14,0,1,12,16,10,13,2,0,14,Sat Dec 17 18:29:29 2022
0,213,0,13,14,10,11,5,4,16,0,Sat Dec 17 18:29:29 2022
0,199,1,6,18,5,0,10,11,9,2,Sat Dec 17 18:29:29 2022
0,289,0,16,18,19,7,17,15,1,3,Sat Dec 17 18:29:29 2022
0,177,0,1,15,19,4,11,14,13,10,Sat Dec 17 18:29:30 2022
0,264,1,0,2,12,1,16,9,17,14,Sat Dec 17 18:29:30 2022
0,36,1,10,2,0,9,3,18,5,14,Sat Dec 17 18:29:30 2022
0,167,0,6,18,1,2,7,13,9,17,Sat Dec 17 18:29:30 2022
0,71,0,4,7,16,5,10,6,0,14,Sat Dec 17 18:29:30 2022
0,121,1,19,5,1,10,14,16,3,0,Sat Dec 17 18:29:30 2022
0,77,0,12,0,3,1,9,16,15,8,Sat Dec 17 18:29:30 2022
0,20,1,12,16,11,7,4,3,17,19,Sat Dec 17 18:29:30 2022
0,219,0,19,7,3,8,10,0,9,18,Sat Dec 17 18:29:30 2022
0,52,1,9,6,1,8,15,5,2,14,Sat Dec 17 18:29:30 2022
0,294,1,3,17,12,0,13,9,11,8,Sat Dec 17 18:29:30 2022
0,136,0,14,10,18,19,5,1,11,12,Sat Dec 17 18:29:30 2022
0,211,1,6,0,18,12,2,14,4,5,Sat Dec 17 18:29:30 2022
0,27,0,2,15,13,7,6,1,3,0,Sat Dec 17 18:29:30 2022
0,289,1,14,0,3,5,4,11,6,16,Sat Dec 17 18:29:30 2022
0,117,0,6,12,9,2,14,5,16,18,Sat Dec 17 18:29:30 2022
0,158,0,12,16,18,17,9,2,3,5,Sat Dec 17 18:29:31 2022
0,179,1,13,17,2,16,15,7,19,8,Sat Dec 17 18:29:31 2022
0,222,1,7,15,6,13,16,5,17,0,Sat Dec 17 18:29:31 2022
0,238,1,3,13,14,0,8,5,1,7,Sat Dec 17 18:29:31 2022
0,148,0,5,14,12,16,10,15,7,1,Sat Dec 17 18:29:31 2022
0,87,0,13,15,9,4,17,8,3,1,Sat Dec 17 18:29:31 2022
0,160,0,13,0,19,5,4,3,7,1,Sat Dec 17 18:29:31 2022
0,220,1,8,3,7,14,13,11,6,0,Sat Dec 17 18:29:31 2022
0,187,0,18,14,9,10,7,12,13,19,Sat Dec 17 18:29:31 2022
0,45,0,7,17,4,14,15,10,5,1,Sat Dec 17 18:29:31 2022
0,24,0,4,17,16,7,13,10,12,19,Sat Dec 17 18:29:31 2022
0,136,1,6,2,11,1,8,5,19,7,Sat Dec 17 18:29:31 2022
0,56,0,5,14,4,9,2,19,18,6,Sat Dec 17 18:29:31 2022
0,11,0,5,19,18,12,0,10,17,13,Sat Dec 17 18:29:31 2022
0,126,1,4,16,15,0,1,13,5,9,Sat Dec 17 18:29:31 2022
0,214,0,10,13,15,6,9,12,3,16,Sat Dec 17 18:29:31 2022
0,210,1,6,11,15,17,16,8,3,0,Sat Dec 17 18:29:32 2022
0,69,1,9,7,14,6,4,12,2,1,Sat Dec 17 18:29:32 2022
0,104,1,12,17,6,16,8,4,7,11,Sat Dec 17 18:29:32 2022
0,266,1,0,15,14,19,16,11,2,1,Sat Dec 17 18:29:32 2022
0,198,0,9,10,18,6,0,17,14,3,Sat Dec 17 18:29:32 2022
0,75,0,19,17,6,8,5,2,9,14,Sat Dec 17 18:29:32 2022
0,63,1,9,3,17,16,13,2,4,12,Sat Dec 17 18:29:32 2022
0,230,0,5,10,6,19,12,4,9,11,Sat Dec 17 18:29:32 2022
0,21,1,14,18,13,11,6,10,16,5,Sat Dec 17 18:29:32 2022
0,105,1,10,18,5,12,7,3,13,14,Sat Dec 17 18:29:32 2022
0,113,1,17,15,0,11,4,1,16,2,Sat Dec 17 18:29:32 2022
0,291,1,9,2,14,0,4,15,18,16,Sat Dec 17 18:29:32 2022
0,187,1,0,2,10,7,3,19,5,6,Sat Dec 17 18:29:32 2022
0,99,1,14,9,3,11,17,1,15,5,Sat Dec 17 18:29:32 2022
0,68,0,17,4,5,13,1,0,2,19,Sat Dec 17 18:29:32 2022
0,18,1,2,8,4,13,10,11,0,7,Sat Dec 17 18:29:32 2022
0,123,0,11,16,15,2,4,13,8,5,Sat Dec 17 18:29:33 2022
0,10,1,18,12,19,8,6,2,16,0,Sat Dec 17 18:29:33 2022
0,53,0,10,13,15,0,7,8,5,9,Sat Dec 17 18:29:33 2022
0,218,1,11,17,16,4,7,15,13,2,Sat Dec 17 18:29:33 2022
0,161,1,16,19,15,11,14,7,5,3,Sat Dec 17 18:29:33 2022
0,227,0,18,17,11,7,19,16,13,15,Sat Dec 17 18:29:33 2022
0,44,1,5,8,6,0,9,18,7,19,Sat Dec 17 18:29:33 2022
0,169,0,9,5,6,13,12,10,15,19,Sat Dec 17 18:29:33 2022
0,51,0,1,14,18,17,0,5,4,10,Sat Dec 17 18:29:33 2022
0,17,0,2,14,5,11,8,16,19,7,Sat Dec 17 18:29:33 2022
0,55,0,7,9,19,18,16,12,4,5,Sat Dec 17 18:29:33 2022
0,12,0,0,18,8,10,15,9,2,5,Sat Dec 17 18:29:33 2022
0,85,0,10,7,16,2,17,15,0,12,Sat Dec 17 18:29:33 2022
0,131,0,15,12,0,4,2,8,11,19,Sat Dec 17 18:29:33 2022
0,3,1,14,7,3,18,9,5,8,4,Sat Dec 17 18:29:33 2022
0,282,1,2,8,3,10,7,11,13,9,Sat Dec 17 18:29:33 2022
0,76,0,12,9,18,15,4,0,6,8,Sat Dec 17 18:29:34 2022
0,34,1,17,4,13,7,3,5,11,19,Sat Dec 17 18:29:34 2022
0,179,0,17,4,2,7,12,13,0,3,Sat Dec 17 18:29:34 2022
0,290,1,18,3,16,9,2,8,12,7,Sat Dec 17 18:29:34 2022
0,278,1,12,19,11,16,10,3,7,9,Sat Dec 17 18:29:34 2022
0,275,1,12,16,11,13,15,1,19,5,Sat Dec 17 18:29:34 2022
0,146,0,13,11,15,9,1,19,2,6,Sat Dec 17 18:29:34 2022
0,171,1,7,11,6,5,9,16,14,4,Sat Dec 17 18:29:34 2022
0,270,0,4,11,14,1,2,16,18,15,Sat Dec 17 18:29:34 2022
0,202,0,13,9,11,18,0,16,6,19,Sat Dec 17 18:29:34 2022
0,209,0,0,11,18,12,10,7,14,17,Sat Dec 17 18:29:34 2022
0,279,0,9,6,12,19,2,5,18,14,Sat Dec 17 18:29:34 2022
0,293,1,8,7,9,4,14,2,18,10,Sat Dec 17 18:29:34 2022
0,26,0,13,17,5,18,12,1,19,11,Sat Dec 17 18:29:34 2022
0,238,0,2,17,15,12,13,10,18,3,Sat Dec 17 18:29:34 2022
0,289,1,6,13,9,3,1,15,16,18,Sat Dec 17 18:29:34 2022
0,226,0,11,2,6,3,18,9,7,16,Sat Dec 17 18:29:35 2022
0,14,1,1,0,16,19,10,5,14,6,Sat Dec 17 18:29:35 2022
0,205,0,6,4,8,17,16,3,10,18,Sat Dec 17 18:29:35 2022
0,140,0,12,0,16,4,10,14,11,5,Sat Dec 17 18:29:35 2022
0,141,0,11,4,13,8,7,16,0,1,Sat Dec 17 18:29:35 2022
0,231,0,16,19,1,14,4,10,0,5,Sat Dec 17 18:29:35 2022
0,147,1,18,8,19,17,12,0,2,7,Sat Dec 17 18:29:35 2022
0,268,1,3,10,12,11,15,8,16,2,Sat Dec 17 18:29:35 2022
0,56,0,18,15,3,16,14,6,5,11,Sat Dec 17 18:29:35 2022
0,263,0,1,18,8,16,15,0,5,6,Sat Dec 17 18:29:35 2022
0,135,0,16,8,17,2,5,12,7,10,Sat Dec 17 18:29:35 2022
0,106,1,10,16,1,13,5,6,8,18,Sat Dec 17 18:29:35 2022
0,135,1,5,9,6,7,13,0,11,12,Sat Dec 17 18:29:35 2022
0,8,0,18,16,9,14,15,7,0,2,Sat Dec 17 18:29:35 2022
0,207,1,12,10,4,5,19,15,11,0,Sat Dec 17 18:29:35 2022
0,116,0,12,19,11,4,17,8,13,10,Sat Dec 17 18:29:35 2022
0,32,0,1,6,0,7,3,9,13,11,Sat Dec 17 18:29:36 2022
0,82,0,9,17,19,0,16,11,3,14,Sat Dec 17 18:29:36 2022
0,174,0,11,8,6,15,10,1,7,13,Sat Dec 17 18:29:36 2022
0,114,0,9,8,6,16,18,19,12,0,Sat Dec 17 18:29:36 2022
0,101,1,0,18,19,3,12,1,14,11,Sat Dec 17 18:29:36 2022
0,297,1,1,4,12,16,18,3,0,13,Sat Dec 17 18:29:36 2022
0,180,0,12,15,2,0,5,1,11,16,Sat Dec 17 18:29:36 2022
0,100,0,4,13,12,3,0,8,6,10,Sat Dec 17 18:29:36 2022
0,41,0,7,15,18,5,2,8,1,3,Sat Dec 17 18:29:36 2022
0,273,1,6,18,11,0,17,9,2,8,Sat Dec 17 18:29:36 2022
0,285,0,19,14,0,13,12,7,18,10,Sat Dec 17 18:29:36 2022
0,20,1,3,2,5,14,18,19,8,0,Sat Dec 17 18:29:36 2022
0,286,1,0,14,5,19,7,12,2,17,Sat Dec 17 18:29:36 2022
0,39,0,4,13,0,5,10,17,7,14,Sat Dec 17 18:29:36 2022
0,291,1,8,14,2,19,16,5,11,1,Sat Dec 17 18:29:36 2022
0,233,1,6,8,0,14,16,19,9,18,Sat Dec 17 18:29:36 2022
0,202,1,11,10,8,1,4,15,6,2,Sat Dec 17 18:29:37 2022
0,125,1,12,19,16,5,7,3,11,2,Sat Dec 17 18:29:37 2022
0,210,1,9,5,13,16,14,0,8,4,Sat Dec 17 18:29:37 2022
0,16,1,8,12,11,6,9,3,17,2,Sat Dec 17 18:29:37 2022
0,10,0,12,14,15,11,4,13,8,18,Sat Dec 17 18:29:37 2022
0,269,1,11,2,17,4,12,8,6,1,Sat Dec 17 18:29:37 2022
0,164,0,17,3,10,9,19,18,16,6,Sat Dec 17 18:29:37 2022
0,128,0,14,19,5,6,18,12,8,17,Sat Dec 17 18:29:37 2022
0,32,1,19,5,8,9,10,14,17,16,Sat Dec 17 18:29:37 2022
0,245,1,5,12,18,1,10,7,6,16,Sat Dec 17 18:29:37 2022
0,82,1,5,19,15,18,7,3,1,8,Sat Dec 17 18:29:37 2022
0,79,0,2,9,3,0,11,19,7,12,Sat Dec 17 18:29:37 2022
0,10,1,6,17,15,14,7,9,18,2,Sat Dec 17 18:29:37 2022
0,255,1,17,5,16,7,15,3,0,8,Sat Dec 17 18:29:37 2022
0,87,0,3,15,7,6,18,10,14,12,Sat Dec 17 18:29:37 2022
